,model_name,WELT,IB,BB,OB,SE,FB,AC,CB,AP,IA,OA,STBK,XPILL,BZ,CZ,BP,CU,DECK,TARM,FARM,FBD,SKT,DENIM,SBD,OEPAN,LEG,FSKT,HB,BORDER,OT,FP,TBD,SSKT,BSKT,OS-RAIL,FLANGE,IS-RAIL,real_names,num_options,OO]TQ,0=0,KK,KV,MGJ,MQUJ,],[,[QU,[KNJ,]KK,]KV,[KK,[KV,[KKKNJ,[KVKNJ,ZKK,ZKV,Z,[KKQU,[KVQU,[KQU,KNJ,FXQI,LHNIX,KKqWY,KVqWY,[KVQUK,[KKQUK,KKqFN[,KVqFN[,KKqZNO,KVqZNO,]KKZNO,]KVZNO,[KKZNO,[KVZNO,ZKKZNO,ZKVZNO,KVqTOJ,ONFXQI,YXOTP,[KKNJ,YXZR,HVH]KY,ZLJ,]KPZ]M,]qlZH,ZL,]Z,]ZMJ,lq[]OY,P]KRXK,GXQGXI,[]OY,kq[]OY,jq[]OY,hq[]OY,JXYR,KKqN[,KVqN[,MNQD,JXYXZR,FUTIX,WQNK]Q,JIKTMX,jgjmk,KKN[,KVN[,N[,KKqTOJ,QTOTOV
234,enjgqQJ,63,27,0,22,49,0,0,0,0,27,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9047-LS,9,0.0,1042.4855555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.52,891.2947619047618,1006.52,891.2947619047618,1006.52,891.2947619047618,1006.52,891.2947619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,enjgqPJ,77,33,0,26,65,0,0,0,0,33,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9047-MS,11,0.0,1275.3247368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.5254545454545,1095.5254545454545,1095.5254545454545,1095.5254545454545,1095.5254545454545,1095.5254545454545,1095.5254545454545,1095.5254545454545,0.0,1095.5254545454545,1095.5254545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,enjgqJ,63,27,0,22,49,0,0,0,0,27,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9047-S,9,0.0,1256.520277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.645,1054.3066666666666,1208.6450000000002,1054.3066666666666,1208.6450000000002,1054.3066666666666,1208.6450000000002,1054.3066666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,enjeqZU,91,13,0,15,15,0,0,86,0,15,15,0,0,0,26,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9049-CH,13,0.0,449.41615384615386,361.7909523809524,361.7909523809524,0.0,0.0,0.0,0.0,0.0,0.0,361.7909523809524,361.7909523809524,361.7909523809524,361.7909523809524,361.7909523809524,361.7909523809524,361.7909523809524,361.7909523809524,0.0,361.7909523809524,361.7909523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,enimqNI,16,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9051-OT,4,0.0,259.9557142857143,0.0,0.0,0.0,0.0,272.104,272.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,enilqmJ,133,63,95,141,63,0,0,126,76,42,34,0,0,38,76,19,63,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052-1S,20,0.0,617.0041071428572,532.929347826087,532.929347826087,0.0,0.0,0.0,0.0,0.0,0.0,532.929347826087,532.929347826087,532.9295652173913,532.9295652173913,478.12075471698114,478.12075471698114,532.934347826087,532.934347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.12056603773584,478.12056603773584,478.12056603773584,478.12056603773584,478.12075471698114,478.12075471698114,478.12490566037735,478.12490566037735,0.0,0.0,0.0,0.0,4018.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,enilqZU,133,21,56,47,21,0,2,121,0,42,34,0,0,38,38,19,21,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052-CH,21,0.0,414.82828125,350.089,359.3162068965517,0.0,0.0,0.0,0.0,0.0,0.0,350.089,350.089,350.089,350.089,327.910606060606,327.910606060606,353.7903448275862,350.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,0.0,0.0,0.0,0.0,1697.94,0.0,0.0,129.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,enilqJF,133,21,56,47,21,0,0,121,0,42,34,0,0,38,38,19,21,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052-SW,20,0.0,414.82828125,350.089,359.3162068965517,0.0,0.0,0.0,0.0,0.0,0.0,350.089,350.089,350.089,350.089,327.910606060606,327.910606060606,353.7903448275862,350.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,327.910606060606,0.0,0.0,0.0,0.0,1697.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,enilMqmJ,133,63,95,141,63,0,0,126,76,42,34,0,0,38,76,19,63,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052P-1S,19,0.0,586.2595495495495,532.8528260869565,532.8528260869565,0.0,0.0,0.0,0.0,0.0,0.0,532.8528260869565,532.8528260869565,532.8534782608696,532.8534782608696,478.0547169811321,478.0547169811321,532.8534782608696,532.8534782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0541509433962,478.0541509433962,478.0541509433962,478.0541509433962,478.0547169811321,478.0547169811321,478.0547169811321,478.0547169811321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,enilMqZU,133,21,57,47,21,0,0,122,0,42,34,0,0,38,38,19,21,1,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052P-CH,19,0.0,415.21078125,350.361,350.361,0.0,0.0,0.0,0.0,0.0,0.0,350.361,350.361,350.361,350.361,328.15787878787876,328.15787878787876,350.361,350.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,enilMqJF,133,21,57,47,21,0,0,122,0,42,34,0,0,38,38,19,21,1,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052P-SW,19,0.0,415.21078125,350.361,350.361,0.0,0.0,0.0,0.0,0.0,0.0,350.361,350.361,350.361,350.361,328.15787878787876,328.15787878787876,350.361,350.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,328.15787878787876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,enigqE[X,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9057-XBE,3,0.0,222.54285714285714,222.54285714285714,222.54285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,enhnq]Z,4,1,2,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060-AC,1,0.0,189.2135294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,enhnq]ZE,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060-ACX,1,0.0,232.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,enhnqZQ,21,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060-CL,3,0.0,360.5408333333333,261.855,231.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,enhnqNI,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9060-OT,3,0.0,221.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,enfnqQ[,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080-LB,3,0.0,222.54285714285714,222.54285714285714,222.54285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,enfnqJ[,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080-SB,3,0.0,222.54285714285714,222.54285714285714,222.54285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,enfnMqQ[,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080P-LB,3,0.0,222.54285714285714,222.54285714285714,222.54285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,enfnMqJ[,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080P-SB,3,0.0,222.54285714285714,222.54285714285714,222.54285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,egnl],14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9702A,2,0.0,274.6381818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6381818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,egnlJ,14,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9702S,2,0.0,275.05833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.05833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,egnjJ,28,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704S,4,0.0,426.92,0.0,0.0,0.0,0.0,386.3718181818182,386.3718181818182,0.0,386.3718181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,egmm],63,9,9,9,9,0,2,0,21,10,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9711A,10,0.0,444.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.4427777777778,475.9886666666667,420.4464705882353,475.9886666666667,420.4464705882353,475.9886666666667,0.0,0.0,0.0,420.4464705882353,475.9886666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,egljJ,28,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9724S,4,0.0,426.92,0.0,0.0,0.0,0.0,386.3718181818182,386.3718181818182,0.0,386.3718181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,QTOXYqFXQI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LINED-WELT,1,0.0,80.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,enjlqZU,15,5,27,7,14,0,0,28,0,0,0,0,0,10,10,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042-CH,6,0.0,286.90536585365857,0.0,0.0,0.0,0.0,254.56363636363633,254.56363636363633,0.0,254.56363636363633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.56363636363633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,enjlqNI,12,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042-OT,4,0.0,218.25764705882352,0.0,0.0,0.0,0.0,261.38545454545454,261.38545454545454,0.0,261.38545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,enjeFqZU,39,13,0,20,2,0,2,86,0,15,20,15,0,0,26,0,15,2,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9049W-CH,17,0.0,542.0195454545454,409.78333333333336,409.78333333333336,0.0,0.0,0.0,0.0,0.0,0.0,409.78333333333336,409.78333333333336,409.78333333333336,409.78333333333336,409.78333333333336,409.78333333333336,409.78333333333336,409.78333333333336,0.0,409.78333333333336,409.78333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8314285714285,0.0,961.0,0.0,0.0,179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.39333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,enjeFqZUql[]OY,39,13,0,20,2,0,0,86,0,15,20,16,0,0,26,0,15,2,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9049W-CH-2BAND,16,0.0,523.016590909091,393.5216666666667,393.5216666666667,0.0,0.0,0.0,0.0,0.0,0.0,393.5216666666667,393.5216666666667,393.5216666666667,393.5216666666667,393.5216666666667,393.5216666666667,393.5216666666667,393.5216666666667,0.0,393.5216666666667,393.5216666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8314285714285,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.10249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,enjeFqZUqk[]OY,39,13,0,20,2,0,0,86,0,15,20,16,0,0,26,0,15,2,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9049W-CH-3BAND,16,0.0,516.5206818181819,387.96944444444443,387.96944444444443,0.0,0.0,0.0,0.0,0.0,0.0,387.96944444444443,387.96944444444443,387.96944444444443,387.96944444444443,387.96944444444443,387.96944444444443,387.96944444444443,387.96944444444443,0.0,387.96944444444443,387.96944444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8314285714285,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,enjeFqZUqj[]OY,39,13,0,20,2,0,0,86,0,15,20,16,0,0,26,0,15,2,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9049W-CH-4BAND,16,0.0,510.0275,382.4194444444445,382.4194444444445,0.0,0.0,0.0,0.0,0.0,0.0,382.4194444444445,382.4194444444445,382.4194444444445,382.4194444444445,382.4194444444445,382.4194444444445,382.4194444444445,382.4194444444445,0.0,382.4194444444445,382.4194444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8314285714285,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.04500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
